seed,model,after_task,task_id,task_name,acc,route_entropy,route_dominance
7,Mutualistic09_latent_only,0,0,0 vs 1,0.986,0.09768500365316868,0.970992598682642
7,Mutualistic09_latent_only,1,0,0 vs 1,0.9845,0.28469307720661163,0.9025144316256046
7,Mutualistic09_latent_only,1,1,2 vs 3,0.972,0.17121015768498182,0.9447768218815327
7,Mutualistic09_latent_only,2,0,0 vs 1,0.985,0.4347405359148979,0.8255068175494671
7,Mutualistic09_latent_only,2,1,2 vs 3,0.972,0.4215574413537979,0.8237753137946129
7,Mutualistic09_latent_only,2,2,4 vs 5,1.0,0.025662882602773607,0.9897735230624676
7,Mutualistic09_latent_only,3,0,0 vs 1,0.985,0.18872592318803072,0.9461545832455158
7,Mutualistic09_latent_only,3,1,2 vs 3,0.972,0.31439654156565666,0.8556667491793633
7,Mutualistic09_latent_only,3,2,4 vs 5,1.0,0.018105859344359487,0.9948877654969692
7,Mutualistic09_latent_only,3,3,6 vs 7,1.0,0.0059525747201405466,0.9990258477628231
7,Mutualistic09_latent_only,4,0,0 vs 1,0.986,0.2697201017290354,0.9041675366461277
7,Mutualistic09_latent_only,4,1,2 vs 3,0.9725,0.16547900438308716,0.9566647820174694
7,Mutualistic09_latent_only,4,2,4 vs 5,0.9995,0.003532720438670367,0.9987563453614712
7,Mutualistic09_latent_only,4,3,6 vs 7,1.0,0.0140917205135338,0.9974268153309822
7,Mutualistic09_latent_only,4,4,8 vs 9,0.998,0.005236089316895232,0.9987418465316296
7,Mutualistic09_route_plus_latent,0,0,0 vs 1,0.986,0.09768500365316868,0.970992598682642
7,Mutualistic09_route_plus_latent,1,0,0 vs 1,0.9805,0.08995504793711007,0.9732453376054764
7,Mutualistic09_route_plus_latent,1,1,2 vs 3,0.974,0.07615666184574366,0.9766826406121254
7,Mutualistic09_route_plus_latent,2,0,0 vs 1,0.981,0.11313887173309922,0.9647768922150135
7,Mutualistic09_route_plus_latent,2,1,2 vs 3,0.9745,0.10213527642190456,0.9694004841148853
7,Mutualistic09_route_plus_latent,2,2,4 vs 5,1.0,0.010880108166020364,0.9961892627179623
7,Mutualistic09_route_plus_latent,3,0,0 vs 1,0.9815,0.17169736605137587,0.9530805051326752
7,Mutualistic09_route_plus_latent,3,1,2 vs 3,0.972,0.18950031884014606,0.9470731280744076
7,Mutualistic09_route_plus_latent,3,2,4 vs 5,1.0,0.02328737679636106,0.9904883801937103
7,Mutualistic09_route_plus_latent,3,3,6 vs 7,0.9995,0.0030062141122471076,0.998890470713377
7,Mutualistic09_route_plus_latent,4,0,0 vs 1,0.983,0.17331942729651928,0.9525039531290531
7,Mutualistic09_route_plus_latent,4,1,2 vs 3,0.971,0.19138943124562502,0.9453784376382828
7,Mutualistic09_route_plus_latent,4,2,4 vs 5,1.0,0.011723502277163789,0.9956304132938385
7,Mutualistic09_route_plus_latent,4,3,6 vs 7,0.9995,0.004395423049572855,0.999201986938715
7,Mutualistic09_route_plus_latent,4,4,8 vs 9,0.9975,0.029871632403228432,0.9877562336623669
7,Mutualistic09_full_functional_memory,0,0,0 vs 1,0.9795,0.09930611541494727,0.9685054644942284
7,Mutualistic09_full_functional_memory,1,0,0 vs 1,0.982,0.1483790073543787,0.9514079168438911
7,Mutualistic09_full_functional_memory,1,1,2 vs 3,0.966,0.005091053229989484,0.9993188045918941
7,Mutualistic09_full_functional_memory,2,0,0 vs 1,0.9825,0.1632923884317279,0.9515545591711998
7,Mutualistic09_full_functional_memory,2,1,2 vs 3,0.9675,0.012615549319889396,0.9982010275125504
7,Mutualistic09_full_functional_memory,2,2,4 vs 5,0.9995,0.0032767474331194535,0.999339148402214
7,Mutualistic09_full_functional_memory,3,0,0 vs 1,0.982,0.1684467140585184,0.9527109824120998
7,Mutualistic09_full_functional_memory,3,1,2 vs 3,0.9665,0.007831592170987278,0.9989870600402355
7,Mutualistic09_full_functional_memory,3,2,4 vs 5,0.9995,0.0011940080692056654,0.9996374286711216
7,Mutualistic09_full_functional_memory,3,3,6 vs 7,1.0,0.004284376133000478,0.9992532767355442
7,Mutualistic09_full_functional_memory,4,0,0 vs 1,0.982,0.16708368808031082,0.9532246999442577
7,Mutualistic09_full_functional_memory,4,1,2 vs 3,0.9675,0.004711759043857455,0.9993824362754822
7,Mutualistic09_full_functional_memory,4,2,4 vs 5,0.9995,0.0016765826603659661,0.9995962493121624
7,Mutualistic09_full_functional_memory,4,3,6 vs 7,1.0,0.007079147937474772,0.998113751411438
7,Mutualistic09_full_functional_memory,4,4,8 vs 9,0.9975,0.016859385737916455,0.9933053962886333
8,Mutualistic09_distill_only,0,0,0 vs 1,0.9885,0.10806511668488383,0.9672915861010551
8,Mutualistic09_distill_only,1,0,0 vs 1,0.9865,0.10939130326732993,0.9679595790803432
8,Mutualistic09_distill_only,1,1,2 vs 3,0.9745,0.1064095520414412,0.9654663614928722
8,Mutualistic09_distill_only,2,0,0 vs 1,0.9885,0.08251356380060315,0.9750012569129467
8,Mutualistic09_distill_only,2,1,2 vs 3,0.9755,0.09865631349384785,0.9672592952847481
8,Mutualistic09_distill_only,2,2,4 vs 5,1.0,0.014564191369572654,0.9974364452064037
8,Mutualistic09_distill_only,3,0,0 vs 1,0.987,0.08527891314588487,0.9738211706280708
8,Mutualistic09_distill_only,3,1,2 vs 3,0.974,0.0979095078073442,0.9673898033797741
8,Mutualistic09_distill_only,3,2,4 vs 5,0.9995,0.01927718467777595,0.9963050968945026
8,Mutualistic09_distill_only,3,3,6 vs 7,1.0,0.0005977097998766112,0.9998762607574463
8,Mutualistic09_distill_only,4,0,0 vs 1,0.987,0.08790157549083233,0.972789827734232
8,Mutualistic09_distill_only,4,1,2 vs 3,0.975,0.1024143137037754,0.9660097137093544
8,Mutualistic09_distill_only,4,2,4 vs 5,0.9995,0.01289199836901389,0.9977719001471996
8,Mutualistic09_distill_only,4,3,6 vs 7,1.0,0.0007602491350553464,0.9998486675322056
8,Mutualistic09_distill_only,4,4,8 vs 9,0.997,0.0015138525595830288,0.9997024983167648
8,Mutualistic09_route_memory_only,0,0,0 vs 1,0.9885,0.10806511668488383,0.9672915861010551
8,Mutualistic09_route_memory_only,1,0,0 vs 1,0.833,0.13588777696713805,0.9615641981363297
8,Mutualistic09_route_memory_only,1,1,2 vs 3,0.9725,0.09667400224134326,0.9704791605472565
8,Mutualistic09_route_memory_only,2,0,0 vs 1,0.403,0.05572658241726458,0.9807291701436043
8,Mutualistic09_route_memory_only,2,1,2 vs 3,0.8355,0.05268879630602896,0.9809120483696461
8,Mutualistic09_route_memory_only,2,2,4 vs 5,1.0,0.013247449489426799,0.9945477917790413
8,Mutualistic09_route_memory_only,3,0,0 vs 1,0.4405,0.05386516451835632,0.9815128743648529
8,Mutualistic09_route_memory_only,3,1,2 vs 3,0.5,0.06040378916077316,0.9769388362765312
8,Mutualistic09_route_memory_only,3,2,4 vs 5,0.9805,0.00891367181611713,0.9966906048357487
8,Mutualistic09_route_memory_only,3,3,6 vs 7,1.0,0.0047941387092578225,0.9983500391244888
8,Mutualistic09_route_memory_only,4,0,0 vs 1,0.5,0.07072547287680209,0.9756834506988525
8,Mutualistic09_route_memory_only,4,1,2 vs 3,0.584,0.044654421508312225,0.984065406024456
8,Mutualistic09_route_memory_only,4,2,4 vs 5,0.4215,0.009177027168334462,0.9963495433330536
8,Mutualistic09_route_memory_only,4,3,6 vs 7,0.7685,0.0015655958218303567,0.9994515031576157
8,Mutualistic09_route_memory_only,4,4,8 vs 9,0.998,0.011875332609633915,0.9956220276653767
8,Mutualistic09_latent_only,0,0,0 vs 1,0.9885,0.10806511668488383,0.9672915861010551
8,Mutualistic09_latent_only,1,0,0 vs 1,0.9855,0.32599481381475925,0.899446364492178
8,Mutualistic09_latent_only,1,1,2 vs 3,0.973,0.10244384594261646,0.9679356515407562
8,Mutualistic09_latent_only,2,0,0 vs 1,0.986,0.3367568217217922,0.8988371714949608
8,Mutualistic09_latent_only,2,1,2 vs 3,0.9745,0.25074454955756664,0.8964278474450111
8,Mutualistic09_latent_only,2,2,4 vs 5,1.0,0.007814256503479555,0.9988864548504353
8,Mutualistic09_latent_only,3,0,0 vs 1,0.9855,0.5601992066949606,0.8213114403188229
8,Mutualistic09_latent_only,3,1,2 vs 3,0.9705,0.8059379197657108,0.6353683955967426
8,Mutualistic09_latent_only,3,2,4 vs 5,1.0,0.01325886242557317,0.9982358403503895
8,Mutualistic09_latent_only,3,3,6 vs 7,1.0,6.46901441996306e-05,0.999994982033968
8,Mutualistic09_latent_only,4,0,0 vs 1,0.9865,0.6995571739971638,0.7727563753724098
8,Mutualistic09_latent_only,4,1,2 vs 3,0.9685,0.6517089121043682,0.7652378305792809
8,Mutualistic09_latent_only,4,2,4 vs 5,0.9995,0.0048896097869146615,0.9994298070669174
8,Mutualistic09_latent_only,4,3,6 vs 7,1.0,0.004470409025088884,0.9992723166942596
8,Mutualistic09_latent_only,4,4,8 vs 9,0.998,0.000603448846959509,0.9999385848641396
8,Mutualistic09_route_plus_latent,0,0,0 vs 1,0.9885,0.10806511668488383,0.9672915861010551
8,Mutualistic09_route_plus_latent,1,0,0 vs 1,0.984,0.14315950870513916,0.9594358280301094
8,Mutualistic09_route_plus_latent,1,1,2 vs 3,0.9735,0.10738346818834543,0.9645430892705917
8,Mutualistic09_route_plus_latent,2,0,0 vs 1,0.986,0.1931942431256175,0.944423858076334
8,Mutualistic09_route_plus_latent,2,1,2 vs 3,0.973,0.306398905813694,0.8922569863498211
8,Mutualistic09_route_plus_latent,2,2,4 vs 5,1.0,0.005337312730262056,0.9993020370602608
8,Mutualistic09_route_plus_latent,3,0,0 vs 1,0.985,0.20947979483753443,0.9442942589521408
8,Mutualistic09_route_plus_latent,3,1,2 vs 3,0.9715,0.36431465670466423,0.8838541619479656
8,Mutualistic09_route_plus_latent,3,2,4 vs 5,1.0,0.012334079248830676,0.9982249327003956
8,Mutualistic09_route_plus_latent,3,3,6 vs 7,1.0,0.11654506111517549,0.9506699740886688
8,Mutualistic09_route_plus_latent,4,0,0 vs 1,0.986,0.23236028291285038,0.9388978481292725
8,Mutualistic09_route_plus_latent,4,1,2 vs 3,0.97,0.33165941573679447,0.8976061418652534
8,Mutualistic09_route_plus_latent,4,2,4 vs 5,0.9995,0.0031770975183462724,0.9996420480310917
8,Mutualistic09_route_plus_latent,4,3,6 vs 7,1.0,0.12086348608136177,0.9521073214709759
8,Mutualistic09_route_plus_latent,4,4,8 vs 9,0.9965,0.001170249335700646,0.9998744577169418
8,Mutualistic09_full_functional_memory,0,0,0 vs 1,0.9865,0.09389600018039346,0.971210852265358
8,Mutualistic09_full_functional_memory,1,0,0 vs 1,0.987,0.1082774386741221,0.9683033525943756
8,Mutualistic09_full_functional_memory,1,1,2 vs 3,0.972,0.13044892437756062,0.9584713354706764
8,Mutualistic09_full_functional_memory,2,0,0 vs 1,0.988,0.11833234038203955,0.9646573327481747
8,Mutualistic09_full_functional_memory,2,1,2 vs 3,0.9715,0.15227341977879405,0.952791441231966
8,Mutualistic09_full_functional_memory,2,2,4 vs 5,1.0,0.0018333011303184321,0.9997270703315735
8,Mutualistic09_full_functional_memory,3,0,0 vs 1,0.988,0.14054556237533689,0.9609924033284187
8,Mutualistic09_full_functional_memory,3,1,2 vs 3,0.972,0.16418471932411194,0.9516878612339497
8,Mutualistic09_full_functional_memory,3,2,4 vs 5,1.0,0.013623700011521578,0.9979570508003235
8,Mutualistic09_full_functional_memory,3,3,6 vs 7,1.0,0.004708023814600892,0.9991456530988216
8,Mutualistic09_full_functional_memory,4,0,0 vs 1,0.99,0.15320418495684862,0.9574743546545506
8,Mutualistic09_full_functional_memory,4,1,2 vs 3,0.9705,0.16752264089882374,0.950436782091856
8,Mutualistic09_full_functional_memory,4,2,4 vs 5,0.9995,0.0007312077468668576,0.9999242015182972
8,Mutualistic09_full_functional_memory,4,3,6 vs 7,1.0,0.007834829797502607,0.9986102357506752
8,Mutualistic09_full_functional_memory,4,4,8 vs 9,0.997,0.000340439237334067,0.9999577663838863
9,Mutualistic09_distill_only,0,0,0 vs 1,0.9875,0.12872762000188231,0.9602905102074146
9,Mutualistic09_distill_only,1,0,0 vs 1,0.99,0.16420738073065877,0.9481613710522652
9,Mutualistic09_distill_only,1,1,2 vs 3,0.9725,0.06410693447105587,0.9848237931728363
9,Mutualistic09_distill_only,2,0,0 vs 1,0.989,0.1391403111629188,0.9566240273416042
9,Mutualistic09_distill_only,2,1,2 vs 3,0.9735,0.07102689822204411,0.9826067835092545
9,Mutualistic09_distill_only,2,2,4 vs 5,0.9995,0.0074943467625416815,0.9981445595622063
9,Mutualistic09_distill_only,3,0,0 vs 1,0.9885,0.1503746286034584,0.9541359730064869
9,Mutualistic09_distill_only,3,1,2 vs 3,0.974,0.06653891038149595,0.9833547808229923
9,Mutualistic09_distill_only,3,2,4 vs 5,1.0,0.0016986931586870924,0.9995044618844986
9,Mutualistic09_distill_only,3,3,6 vs 7,1.0,0.0035400422566453926,0.9992234110832214
9,Mutualistic09_distill_only,4,0,0 vs 1,0.9875,0.13208466675132513,0.9598983637988567
9,Mutualistic09_distill_only,4,1,2 vs 3,0.972,0.051745640113949776,0.9870915934443474
9,Mutualistic09_distill_only,4,2,4 vs 5,1.0,0.002085377026560309,0.9994101114571095
9,Mutualistic09_distill_only,4,3,6 vs 7,1.0,0.0044489442589110695,0.998437937349081
9,Mutualistic09_distill_only,4,4,8 vs 9,0.998,0.0161056995857507,0.9959754794836044
9,Mutualistic09_route_memory_only,0,0,0 vs 1,0.9875,0.12872762000188231,0.9602905102074146
9,Mutualistic09_route_memory_only,1,0,0 vs 1,0.478,0.11317123798653483,0.9629285521805286
9,Mutualistic09_route_memory_only,1,1,2 vs 3,0.9695,0.14202292868867517,0.947226244956255
9,Mutualistic09_route_memory_only,2,0,0 vs 1,0.8335,0.09225188381969929,0.9680608510971069
9,Mutualistic09_route_memory_only,2,1,2 vs 3,0.68,0.09918204369023442,0.9639602527022362
9,Mutualistic09_route_memory_only,2,2,4 vs 5,0.9995,0.007906380880740471,0.9980030171573162
9,Mutualistic09_route_memory_only,3,0,0 vs 1,0.511,0.09057016763836145,0.9687870219349861
9,Mutualistic09_route_memory_only,3,1,2 vs 3,0.754,0.1110796956345439,0.9602800644934177
9,Mutualistic09_route_memory_only,3,2,4 vs 5,0.943,0.004608748458849732,0.9989549443125725
9,Mutualistic09_route_memory_only,3,3,6 vs 7,1.0,0.009806279675103724,0.99712123721838
9,Mutualistic09_route_memory_only,4,0,0 vs 1,0.504,0.09381501050665975,0.9687896594405174
9,Mutualistic09_route_memory_only,4,1,2 vs 3,0.5085,0.11855836631730199,0.9529206566512585
9,Mutualistic09_route_memory_only,4,2,4 vs 5,0.971,0.012910688572446816,0.9961448460817337
9,Mutualistic09_route_memory_only,4,3,6 vs 7,0.9325,0.019243981398176402,0.9940694496035576
9,Mutualistic09_route_memory_only,4,4,8 vs 9,0.998,0.005813388645037776,0.9983741529285908
9,Mutualistic09_latent_only,0,0,0 vs 1,0.9875,0.12872762000188231,0.9602905102074146
9,Mutualistic09_latent_only,1,0,0 vs 1,0.987,0.13101480528712273,0.9665543995797634
9,Mutualistic09_latent_only,1,1,2 vs 3,0.971,0.12344750948250294,0.9482319392263889
9,Mutualistic09_latent_only,2,0,0 vs 1,0.9885,0.01192190742585808,0.9974049814045429
9,Mutualistic09_latent_only,2,1,2 vs 3,0.973,0.08500258671119809,0.9687580466270447
9,Mutualistic09_latent_only,2,2,4 vs 5,1.0,0.003595177870010957,0.9991934858262539
9,Mutualistic09_latent_only,3,0,0 vs 1,0.987,0.25241853389889,0.9133426919579506
9,Mutualistic09_latent_only,3,1,2 vs 3,0.9735,0.33665401861071587,0.838564682751894
9,Mutualistic09_latent_only,3,2,4 vs 5,1.0,0.20178864244371653,0.9267101585865021
9,Mutualistic09_latent_only,3,3,6 vs 7,1.0,0.0031521452256129123,0.9994960464537144
9,Mutualistic09_latent_only,4,0,0 vs 1,0.9865,0.4185906145721674,0.8231517896056175
9,Mutualistic09_latent_only,4,1,2 vs 3,0.9715,0.25496587436646223,0.8976273462176323
9,Mutualistic09_latent_only,4,2,4 vs 5,0.9995,0.3422982394695282,0.8850821815431118
9,Mutualistic09_latent_only,4,3,6 vs 7,1.0,0.3328261375427246,0.8162143565714359
9,Mutualistic09_latent_only,4,4,8 vs 9,0.998,0.039016137016005814,0.9862581230700016
9,Mutualistic09_route_plus_latent,0,0,0 vs 1,0.9875,0.12872762000188231,0.9602905102074146
9,Mutualistic09_route_plus_latent,1,0,0 vs 1,0.988,0.21481881383806467,0.9324839003384113
9,Mutualistic09_route_plus_latent,1,1,2 vs 3,0.973,0.19463409949094057,0.9192229025065899
9,Mutualistic09_route_plus_latent,2,0,0 vs 1,0.987,0.18232068978250027,0.9463416486978531
9,Mutualistic09_route_plus_latent,2,1,2 vs 3,0.973,0.18622915633022785,0.9214104041457176
9,Mutualistic09_route_plus_latent,2,2,4 vs 5,0.9995,0.007626299746334553,0.9981713965535164
9,Mutualistic09_route_plus_latent,3,0,0 vs 1,0.9875,0.19650961738079786,0.9466141425073147
9,Mutualistic09_route_plus_latent,3,1,2 vs 3,0.974,0.1967972982674837,0.9157085157930851
9,Mutualistic09_route_plus_latent,3,2,4 vs 5,1.0,0.010510708001675084,0.9969998300075531
9,Mutualistic09_route_plus_latent,3,3,6 vs 7,1.0,0.0028183129034005105,0.9995921142399311
9,Mutualistic09_route_plus_latent,4,0,0 vs 1,0.984,0.15710498671978712,0.9567499719560146
9,Mutualistic09_route_plus_latent,4,1,2 vs 3,0.9705,0.18791190721094608,0.9230843186378479
9,Mutualistic09_route_plus_latent,4,2,4 vs 5,1.0,0.012353203957900405,0.9975608438253403
9,Mutualistic09_route_plus_latent,4,3,6 vs 7,1.0,0.007240313818329014,0.9984659627079964
9,Mutualistic09_route_plus_latent,4,4,8 vs 9,0.9965,0.018543099868111312,0.9935858398675919
9,Mutualistic09_full_functional_memory,0,0,0 vs 1,0.983,0.12380659719929099,0.9638509787619114
9,Mutualistic09_full_functional_memory,1,0,0 vs 1,0.981,0.11192991072311997,0.9648059830069542
9,Mutualistic09_full_functional_memory,1,1,2 vs 3,0.972,0.05555991758592427,0.9863143488764763
9,Mutualistic09_full_functional_memory,2,0,0 vs 1,0.9815,0.133097555488348,0.9596323072910309
9,Mutualistic09_full_functional_memory,2,1,2 vs 3,0.9735,0.12262834422290325,0.9710231684148312
9,Mutualistic09_full_functional_memory,2,2,4 vs 5,0.9995,0.01919141079997644,0.9935402385890484
9,Mutualistic09_full_functional_memory,3,0,0 vs 1,0.9825,0.17718241643160582,0.9510936364531517
9,Mutualistic09_full_functional_memory,3,1,2 vs 3,0.9735,0.09377705724909902,0.9795190766453743
9,Mutualistic09_full_functional_memory,3,2,4 vs 5,1.0,0.03214937401935458,0.990093782544136
9,Mutualistic09_full_functional_memory,3,3,6 vs 7,1.0,0.003010831838764716,0.999249093234539
9,Mutualistic09_full_functional_memory,4,0,0 vs 1,0.984,0.16743610613048077,0.9537934176623821
9,Mutualistic09_full_functional_memory,4,1,2 vs 3,0.9745,0.09102605748921633,0.979791134595871
9,Mutualistic09_full_functional_memory,4,2,4 vs 5,0.9995,0.042395416647195816,0.9849158972501755
9,Mutualistic09_full_functional_memory,4,3,6 vs 7,1.0,0.0025011436446220614,0.9996451400220394
9,Mutualistic09_full_functional_memory,4,4,8 vs 9,0.997,0.011079607822466642,0.9975039660930634
